blockNumber,timestamp,transactionHash,from,to,value,address,tokenName,decimals,,tokenPrice
19155180,1707052523,0x9d152251015dff417bee90fca8eacc8e133e393f458062cd6cf377cb9735b31c,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,80687750,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999629
19155186,1707052595,0x6338cfd05897c1b0b0c93b5baea92e6cb0c722722238af05d736cadec2ba803d,0xf99295a92eaeda4e848e7ed33482a24afecb0170,0x3a23f943181408eac424116af7b7790c94cb97a5,13000000000000000000,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,18,,0.780692
19155247,1707053339,0x4c7c2e1958294df823f4bf86eaeca0983b7c5d394d9dbfcbde91be7ad73802e2,0xc79c88386c95130bf7c20a184cb8281ed639fab4,0x3a23f943181408eac424116af7b7790c94cb97a5,15000000000,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1
19155271,1707053627,0x06097c2b9e8ed4427b1cd53b21d158efdfe19f9eba38cb31b333430dfb29fc46,0x6fbe6eab3053fef0da871807346b0b40e989840f,0x3a23f943181408eac424116af7b7790c94cb97a5,627560186941,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.999853
19155278,1707053711,0x610248f12656a7eb37b717898929c1d9c16880b886d7901e329411f41b4f648b,0x96613d8739ff98f001a630d45183fefc1f5a4532,0x3a23f943181408eac424116af7b7790c94cb97a5,12786906208042964000,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,18,,0.7814747767289163
19155306,1707054047,0xe6bdeca1e401fa975b52c57fdf1b577bb3dd98ea2d0fafffd7c9c94f14a06374,0x819f3450da6f110ba6ea52195b3beafa246062de,0x3a23f943181408eac424116af7b7790c94cb97a5,102071508239648924011,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,18,,0.781238
19155323,1707054251,0xc7ecd581de1c50b46dcfcf33d44ed41cbdc29657c13e0d4032e415df0b667216,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0x3a23f943181408eac424116af7b7790c94cb97a5,29688570,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.999779
19155341,1707054467,0xf3b901d8fd2c99c7d92d447a26a78cc786322eca9c87b55119bbbe2bfa106d03,0x819f3450da6f110ba6ea52195b3beafa246062de,0x3a23f943181408eac424116af7b7790c94cb97a5,29187845047962123081,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,18,,0.781113
19155367,1707054779,0x99685fbf921054f270341c175cfbaeede1c7f2e90d2ce22f0d2de80392848501,0x24728c8168f4c75eb394498be69a021f053fd740,0x3a23f943181408eac424116af7b7790c94cb97a5,10000000,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1
19155393,1707055091,0x4a034687a2c43b80e807ae0cb7f19865726569eac650d2c4c3998a733a1b37d4,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0x3a23f943181408eac424116af7b7790c94cb97a5,600001460488495715,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,Liquid staked Ether 2.0,18,,2305.29
19155394,1707055103,0x2208e4d55b15b200e48938050ebf9d7f310a0aeeb5d573606d3dea7b0ed39c49,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,1545016214,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999586
19155436,1707055619,0x675d0aa24e320150bfd13e2f2297abfa026a1265512eded7a3448cf12474861e,0x819f3450da6f110ba6ea52195b3beafa246062de,0x3a23f943181408eac424116af7b7790c94cb97a5,29184982143601170087,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,18,,0.780976
19155459,1707055907,0x875c5c3c3825dfac92a33e9fb1cf459d7772e2cb59a163986ba0d5bc8060a02a,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0x3a23f943181408eac424116af7b7790c94cb97a5,289123734291886705,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,Liquid staked Ether 2.0,18,,2304.9
19155503,1707056435,0xd18c6874b58f1706b41d5510c8632b93e5116f7a839a4c0ec71efb8f522b43c4,0x0bba9956e4daf62b142228c631af56a59946291a,0x3a23f943181408eac424116af7b7790c94cb97a5,496500000,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1.0001683721035042
19155518,1707056615,0x2a10a59764085ff5590dc6b4cbced50c4db81d94ec2b849295ff232ad78c846a,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0x3a23f943181408eac424116af7b7790c94cb97a5,2055595,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.9997149689689071
19155541,1707056891,0x56dcebd1103b263c44c0c9af1eda535be9f7bc30bf631b65f68086e4bdcb8675,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0x3a23f943181408eac424116af7b7790c94cb97a5,1040005209179437182,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,Liquid staked Ether 2.0,18,,2305.55
19155593,1707057527,0xbed94639e3c2ea02f178b6719d0454deb0ee4cd383b3ea51005ba2878451d970,0x278f0f0397b8f15df6fd870b116521c213c420bd,0x3a23f943181408eac424116af7b7790c94cb97a5,1986000,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999206
19155610,1707057743,0x02101454e0b1a2467b47a5959e46080a2c4a65265b66df2534d29529265b3580,0x2c47f450d06132fc3ef54ad8336212ade35a7841,0x3a23f943181408eac424116af7b7790c94cb97a5,215421995,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.9994
19155635,1707058067,0x2a322ff19365b9775f5ff239c0a137d87a7639fc14bc6ac87461db454f32ecf3,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0x3a23f943181408eac424116af7b7790c94cb97a5,1142473,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.99881
19155649,1707058235,0x9de3f95bb9e772c0ccc33d49c17040ae683f72c5b49f35dea15555cb61c9b4ef,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,534645670,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999126
19155654,1707058295,0x816df3da54579275e9c1876963be78f58c8c69d87c4c9ff45ba2a7bdeb18b3d3,0x8ccfdb8ccf2762e96325bd95b5e4ef4bc75e019f,0x3a23f943181408eac424116af7b7790c94cb97a5,200000000,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.998479
19155654,1707058295,0x816df3da54579275e9c1876963be78f58c8c69d87c4c9ff45ba2a7bdeb18b3d3,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x3a23f943181408eac424116af7b7790c94cb97a5,86987346733802734,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,18,,2301.47
19155664,1707058415,0x6fb139d64f2c96747df3cd8626f5a1288eb3d90bfd68f4810c2f2948fa22038b,0xca5f40d7f5177f6b1090cc5c52e18bc4c2f6f582,0x3a23f943181408eac424116af7b7790c94cb97a5,49970000,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999387
19155694,1707058775,0x3e9d82df42f08defa729f2b4619644dc35a61bb0c82afc714994a6ccc73d1458,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,24781250000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,18,,2301.89
19155808,1707060155,0x0875b45a296dc57bb2b0a8074f2d3d28a2e15015104ebb294185e707f55e8b77,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,783209675,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999899
19155821,1707060311,0x69d4e94573c6d7444b000b1d3365fb70f55fb2141cff997505f3b04621b4c254,0x7bf2887beb0aa9bbe6ad6657fcd190705a17d7e3,0x3a23f943181408eac424116af7b7790c94cb97a5,1000000000,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.9991050523728634
19155835,1707060479,0xe0aaf0482a7f262ef9a73a76e20cf7657cd89efff961a806492b77ed5c4c855b,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x3a23f943181408eac424116af7b7790c94cb97a5,330423681,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,1
19155836,1707060491,0x343971da2a09b6bd5b355fbf9bb7d71a71931bc6e46c1618b2f37bdc90ffaa45,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0x3a23f943181408eac424116af7b7790c94cb97a5,113870076,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,1
19155873,1707060935,0x1a2eac4f8b95a3238996e6f6d5f890249801cda3542fb6ae4a66f99f0a25ca12,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x3a23f943181408eac424116af7b7790c94cb97a5,1003123304,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,1
19155877,1707060983,0xa229e9e65c6fc5ae899b9a3bb483d7ad95eb0666725acd3fd44ef442ad2abdce,0xcc2790e762bee6bf8116d207f5503cea8674948c,0x3a23f943181408eac424116af7b7790c94cb97a5,997500000000000000,0xb131f4A55907B10d1F0A50d8ab8FA09EC342cd74,Memecoin,18,,0.022116539838397727
19155877,1707060983,0xa229e9e65c6fc5ae899b9a3bb483d7ad95eb0666725acd3fd44ef442ad2abdce,0x00000000009726632680fb29d3f7a9734e3010e2,0x3a23f943181408eac424116af7b7790c94cb97a5,153388206772,0x6B175474E89094C44Da98b954EedeAC495271d0F,Dai Stablecoin,18,,0.9997824333739902
19155894,1707061187,0x67de9fcf0adb0058cdca3ab77657a5fc4bf0c2a221822a48bd5388943280a7de,0xca39badc5b31d2a3151d5af5bde70df33b9c249c,0x3a23f943181408eac424116af7b7790c94cb97a5,4965000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,18,,2291.81
19155906,1707061331,0x227c84a52e2d66431014dc8ed17994d87039a2240f504f98258cfdedde9e6319,0x95d2e320c114b46e07d8140089763be9e041228a,0x3a23f943181408eac424116af7b7790c94cb97a5,200000000,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1.0004913196415999
19155923,1707061535,0x2e7492d69c8fd1bae25d73ac397085f4d3ab66e25d5c8035ba3e16af90bb4e15,0xc709bc89f76e3eda7496ceb3b2949e775d757488,0x3a23f943181408eac424116af7b7790c94cb97a5,198600000,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.99981
19155950,1707061859,0x8650a172b449b1edd052c06185ba92b2d18e65262a9d8effa87b7362ebde0984,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,69387500,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999471
19155950,1707061859,0x8650a172b449b1edd052c06185ba92b2d18e65262a9d8effa87b7362ebde0984,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x3a23f943181408eac424116af7b7790c94cb97a5,30143953653096394,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,18,,2291.35
19155957,1707061943,0x250386be72fe9bbb6d77bd1ce68647d4ed7e8688428a28202a155fcf2125aee4,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x3a23f943181408eac424116af7b7790c94cb97a5,57378789,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1
19155978,1707062195,0x7653c3106af02c78e67504d8ab5de71c2185c9bd8e8ae15fed218be178d4b13b,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x3a23f943181408eac424116af7b7790c94cb97a5,103281406,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1.001
19155994,1707062387,0x7caff4d2412e2e0bbc6b85c37a8ecbcb790a7fe8135d573f91c7c6b6b7e6e47f,0xa731c24fc9ca345f43d8614248f9adcd5ed4e281,0x3a23f943181408eac424116af7b7790c94cb97a5,1000400000,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999719
19155999,1707062447,0xaa752d5f3fc73e9f33415e75fe44cc9a9406bbeeefe62b057a82e79e05123e32,0xf7b3e7e00f7b6d0e259ffb82f2d5a130dfd021f1,0x3a23f943181408eac424116af7b7790c94cb97a5,7500000000,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1
19156039,1707062927,0x6e6ef0a153fce0cd46a596fff87fefd7775c5f842440f215aa40a72c8b72589a,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x3a23f943181408eac424116af7b7790c94cb97a5,558637787,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999507
19156087,1707063515,0x338b7aa3240bfa9dcc33102643cf359f1bc09b0b1a7d6068133b23d95a206694,0xae4cad1328880179d3e9fe2b660be1e501fef25a,0x3a23f943181408eac424116af7b7790c94cb97a5,500000000,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.999756
19156140,1707064175,0xbc93bc6ba465c0c660fb5378495c10aeb1fd1beca1fd73044c10e158bb6e9490,0xf7b3e7e00f7b6d0e259ffb82f2d5a130dfd021f1,0x3a23f943181408eac424116af7b7790c94cb97a5,8963998000,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1
19156224,1707065207,0x047b03912d1bf923bb002078f3d907f74493c8cc7cbdf8b5377604497704c860,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0x3a23f943181408eac424116af7b7790c94cb97a5,1510099554877101990,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,Liquid staked Ether 2.0,18,,2301.18
19156259,1707065639,0xd378dc1c1a294c69fe034ea0329986d0df9b1cf915f22dc07c3a793e2d4e54e2,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0x3a23f943181408eac424116af7b7790c94cb97a5,2050435,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1.000374490225718
19156262,1707065675,0x896ed27ed2a01e36a4d2b9bb86e1cdcb07ff0049e459e981d422c3a2d42dd00c,0x696610d18d13016cdb07cebaab5596acfe389fc4,0x3a23f943181408eac424116af7b7790c94cb97a5,1661229797,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999621
19156285,1707065951,0xf94b2724679b402d3296d177c3fe85097540b34eea0b9b00ffe1eefbe5dd6ac2,0x00000000009726632680fb29d3f7a9734e3010e2,0x3a23f943181408eac424116af7b7790c94cb97a5,204293710,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1
19156324,1707066431,0x0822f6074114743f28f073a0733a5cb43555ab392830a04ebe9fab009b7c77b1,0x819f3450da6f110ba6ea52195b3beafa246062de,0x3a23f943181408eac424116af7b7790c94cb97a5,144389011164033512298,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,18,,0.783015
19156352,1707066803,0x3866ccdf27a15c1267531f603e8e43cb4992e8a2d716b74e6416bb535ab10a78,0x46cd7d24d7772db9bc7a7d7521b74c366ff653b7,0x3a23f943181408eac424116af7b7790c94cb97a5,19950000000000000000,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,18,,0.784275
19156362,1707066935,0xa5fdc3c5b638dc7440f462215833c0b4b17d9f9002e88b8360a94d1fd578e719,0x07042134d4dc295cbf3ab08a4a0eff847a528171,0x3a23f943181408eac424116af7b7790c94cb97a5,484000000,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1.0005100781732472
19156390,1707067271,0x997024e681c3e68b050d91a3338c1e86bf1c77cbbc617642c153b4c754d985bb,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,7128300000000000000,0xB50721BCf8d664c30412Cfbc6cf7a15145234ad1,Arbitrum,18,,1.75
19156445,1707067931,0xc758a2c35bc01cc382269d36299f442e5a80c7375e2e3a5fc1a1dc6e9fb6a84b,0xd0e6c1d2295e2a9e1927d25dbe6c461a4d23c8b4,0x3a23f943181408eac424116af7b7790c94cb97a5,3955474109,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1.000015829923737
19156457,1707068075,0x08beaa5cbda8b04849f235eca2ce4b261cdf3534666c10c51f3eba1ad133f414,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,2386035077,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999715
19156457,1707068075,0x08beaa5cbda8b04849f235eca2ce4b261cdf3534666c10c51f3eba1ad133f414,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x3a23f943181408eac424116af7b7790c94cb97a5,1035906746526434483,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,18,,2291.84
19156461,1707068123,0xc225fa2363493303da17c5f3dcfbddec78cefbc465a84c2e450898f142d1ec5b,0xa17d6bc3396b8b9953e35bf6c7304ebc2dc2d58b,0x3a23f943181408eac424116af7b7790c94cb97a5,21000000000,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1.0001078872035019
19156461,1707068123,0xc225fa2363493303da17c5f3dcfbddec78cefbc465a84c2e450898f142d1ec5b,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x3a23f943181408eac424116af7b7790c94cb97a5,9121995424679015859,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,18,,2291.84
19156474,1707068279,0x07512efcf77781e3af7902793cbb7398a60683ec21b64af71827e6db34d38370,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,50553750,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999776
19156547,1707069155,0xb39563811ca7a72b3a7f2ce552bea032cb57df6d1d020c8f2a3abc9d30420886,0x6fdf528da31c9c411e4b12045ebd91a100d76bfb,0x3a23f943181408eac424116af7b7790c94cb97a5,100000000,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1.0003395277976104
19156555,1707069251,0xb8443534e49e83131f7365145a8d30325c169e956a712880d35c424046745c2c,0x643fdbbc64c5b02c565880c5eabd944f93933801,0x3a23f943181408eac424116af7b7790c94cb97a5,100000000000000000000,0x967da4048cD07aB37855c090aAF366e4ce1b9F48,Ocean Token,18,,0.41366
19156578,1707069527,0x9b2660768fbbe024ea967cf96208005658e1a82a80adb72fafc5466172e9b526,0x2e93ff27a4ec54c5f11a19bd7591165d50429b83,0x3a23f943181408eac424116af7b7790c94cb97a5,1494000000,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.999697
19156603,1707069827,0x6582ee4452d9cef7f60295e753673bec7a39244c19278fbecbf0d8df0d10f992,0x126fe2743088e3d6717666c3f4d2f29eb77ccd26,0x3a23f943181408eac424116af7b7790c94cb97a5,2994829924,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.9999162260633935
19156609,1707069899,0x6e69e778949adf138d4104881c524751cc566277979897e1f2c92521b3b82e82,0x290a6a7460b308ee3f19023d2d00de604bcf5b42,0x3a23f943181408eac424116af7b7790c94cb97a5,72584517123715778066,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,18,,0.783162740040396
19156662,1707070535,0x5702cc7b57cbb33c1fd3f5f2b88ffa337ab7a36aa75dc93349dee127b26faf07,0x6fdf528da31c9c411e4b12045ebd91a100d76bfb,0x3a23f943181408eac424116af7b7790c94cb97a5,15432242200,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.999902
19156677,1707070715,0x3fa81ee1d017177c7f35178ced2a508fba820d2411c7809f8fbebda56b548992,0xd3a2983232289c74f0a820a5ec0b20ca9bb3908d,0x3a23f943181408eac424116af7b7790c94cb97a5,2050594212,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.999316
19156677,1707070715,0x1ffbd7b4289fcde1eb4a3311887a764a926990fc47dceca36be325a1209235cd,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,726600000000000000000,0x3845badAde8e6dFF049820680d1F14bD3903a5d0,SAND,18,,0.433495
19156739,1707071459,0x0ca84c9a12db75339166ce7a77ea51b67b094a3dbaa4fb3a8036355dff190606,0xb98b652506f4ec85835d2314a26261ba7c414ae3,0x3a23f943181408eac424116af7b7790c94cb97a5,43005657,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.998814
19156752,1707071615,0xf45a856ab1279b7ed4c03707e1316f14212743f553f81822f341c499e1c942a6,0x06da0fd433c1a5d7a4faa01111c044910a184553,0x3a23f943181408eac424116af7b7790c94cb97a5,113862752,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999434
19156778,1707071927,0x1d5a8d064a9b60985b3654cfa49a1ef5ff627a2ba1625764187cf4bdf1be7d64,0x06da0fd433c1a5d7a4faa01111c044910a184553,0x3a23f943181408eac424116af7b7790c94cb97a5,113858361,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999364
19156783,1707071987,0x5e45129520bb88a3c6be7c9c1d2da43783e0abdb5d3c2a4cf3430d31aff9990c,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,23149112,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.999601
19156784,1707071999,0x5069a5cb7b43195335b86bb116d7d713d05b1b7cd0e695fa6eed787c2589369c,0x140d7f9dfb37bee3853ffd766afb94c1a6c1678e,0x3a23f943181408eac424116af7b7790c94cb97a5,97452201,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.9996010076265623
19156814,1707072359,0x5e6ba5e7257f2d2a60d9129f95973b8909a45d4f779cb3f19a07f07cf895e8de,0x06da0fd433c1a5d7a4faa01111c044910a184553,0x3a23f943181408eac424116af7b7790c94cb97a5,113836449,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.998858
19156857,1707072887,0x6e59cd8550e69df152335b1713e22eb09594cd653ea6b392832b3e55fe395ca0,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,2081625000,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999081
19156867,1707073019,0xe863bf7c51e095399e136588e3f16468259afff0fc91d035585342e8949e3c56,0x4c48a3f94330f3894a1f320cfa0a6aaf484d517e,0x3a23f943181408eac424116af7b7790c94cb97a5,830398996,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999081
19156880,1707073175,0x0cac10229fc3a6f3e5943fa7e33cf066dd62488635901002d07cdf01c33333cb,0x06da0fd433c1a5d7a4faa01111c044910a184553,0x3a23f943181408eac424116af7b7790c94cb97a5,159202817,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999803
19156888,1707073283,0xf174bd8221058e341bc2deafea0b5473701e37cb9d4f314196d16219c04ed34b,0xed1ca63db6eda02b140fbcd0b2cd0af09ab3b67e,0x3a23f943181408eac424116af7b7790c94cb97a5,500000000,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.9999223102283042
19156918,1707073643,0x97cd46e7d67f966854bcfe137bcbec2140fbe7b2d3587e66908415b2e88499a8,0x06da0fd433c1a5d7a4faa01111c044910a184553,0x3a23f943181408eac424116af7b7790c94cb97a5,161127578,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999804
19156946,1707073979,0xc2a02f04cd074843c316b132ecfb9906a422650145d9a52a0c75beb66fced2b2,0x585b42ee00f02699553c1200e143d2ad69c7f3b8,0x3a23f943181408eac424116af7b7790c94cb97a5,250000000,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.998878
19156977,1707074351,0x0b884d28dfaf4f13b23999efc04f45571a84ba61f8fdf77bf7c328c3decd3273,0x3e7e1f5397b7d593796c869b8a3066630b4d78ea,0x3a23f943181408eac424116af7b7790c94cb97a5,4601679613,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999887
19156981,1707074399,0x47c7297ba44c3c1d5f9c8ca7c46e06231e781fbea920a6c8482c748346968cf6,0x2c07f8a62ec56c9b237d42af612ce29d9816352e,0x3a23f943181408eac424116af7b7790c94cb97a5,1000000000,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1.001
19157003,1707074663,0x3e637068db92d5d5a30471f9141bf5f3b4c4e7edf8e808d589bd20af2ddccfcf,0x9a47f3289794e9bbc6a3c571f6d96ad4e7baed16,0x3a23f943181408eac424116af7b7790c94cb97a5,198250000,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999376
19157003,1707074663,0x3e637068db92d5d5a30471f9141bf5f3b4c4e7edf8e808d589bd20af2ddccfcf,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x3a23f943181408eac424116af7b7790c94cb97a5,87062110177507963,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,18,,2291.37
19157010,1707074747,0xcbc0e3bd2e47d5a0f51c3efd4306368a82b112ed3c0fc1cbac055292383408f5,0xc9d46b11f3b1bbc85ebedfffca09707f8f28dca1,0x3a23f943181408eac424116af7b7790c94cb97a5,3500000000,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,1.0000309894851367
19157010,1707074747,0xcbc0e3bd2e47d5a0f51c3efd4306368a82b112ed3c0fc1cbac055292383408f5,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x3a23f943181408eac424116af7b7790c94cb97a5,3501449780,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999376
19157015,1707074807,0x8b953fbc6ee13949932435f8dd1a994a7745b140eab1405b236c4ee52bebd1b5,0xc5b8225b939a5ad72640ccaecb11ca68b7c76b16,0x3a23f943181408eac424116af7b7790c94cb97a5,100074021,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,Wrapped BTC,8,,42498
19157032,1707075011,0xefc8f8b0a3921594428031c7df0d376200558e74c99e2afd80481724b465bcaf,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x3a23f943181408eac424116af7b7790c94cb97a5,360986276,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,6,,0.999246
19157039,1707075095,0x9d927225bc4ba370e866d951db510d6666d831ced976e5c14386bd7139e5b591,0x4b0d4e2369f578878ef0aa122e30f108a24100ab,0x3a23f943181408eac424116af7b7790c94cb97a5,76248677863,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,6,,0.9997568854393739
